ComplexName,Reference
TNF-alpha/NF-kappa B signaling complex 5,Q9GZS1
TNF-alpha/NF-kappa B signaling complex 5,Q9H9Y6
TNF-alpha/NF-kappa B signaling complex 5,Q9UJF2
TNF-alpha/NF-kappa B signaling complex 5,Q9UKB1
TNF-alpha/NF-kappa B signaling complex 5,Q9Y2S0
TNF-alpha/NF-kappa B signaling complex 5,Q9Y6K9
TNF-alpha/NF-kappa B signaling complex 6,O14920
TNF-alpha/NF-kappa B signaling complex 6,O15111
TNF-alpha/NF-kappa B signaling complex 6,P07900
TNF-alpha/NF-kappa B signaling complex 6,P08238
TNF-alpha/NF-kappa B signaling complex 6,P22087
TNF-alpha/NF-kappa B signaling complex 6,P36578
TNF-alpha/NF-kappa B signaling complex 6,P62277
TNF-alpha/NF-kappa B signaling complex 6,P62280
TNF-alpha/NF-kappa B signaling complex 6,P62888
TNF-alpha/NF-kappa B signaling complex 6,P62917
TNF-alpha/NF-kappa B signaling complex 6,Q02878
TNF-alpha/NF-kappa B signaling complex 6,Q16543
TNF-alpha/NF-kappa B signaling complex 6,Q99558
TNF-alpha/NF-kappa B signaling complex 6,Q9Y6K9
TNF-alpha/NF-kappa B signaling complex 7,O43318
TNF-alpha/NF-kappa B signaling complex 7,P07900
TNF-alpha/NF-kappa B signaling complex 7,P08238
TNF-alpha/NF-kappa B signaling complex 7,Q13451
TNF-alpha/NF-kappa B signaling complex 7,Q15750
TNF-alpha/NF-kappa B signaling complex 7,Q16543
TNF-alpha/NF-kappa B signaling complex 7,Q8N5C8
TNF-alpha/NF-kappa B signaling complex 7,Q9NYJ8
TNF-alpha/NF-kappa B signaling complex 8,P07900
TNF-alpha/NF-kappa B signaling complex 8,P08238
TNF-alpha/NF-kappa B signaling complex 8,Q13451
TNF-alpha/NF-kappa B signaling complex 8,Q14164
TNF-alpha/NF-kappa B signaling complex 8,Q16543
TNF-alpha/NF-kappa B signaling complex 8,Q86UP2
TNF-alpha/NF-kappa B signaling complex 9,O15111
TNF-alpha/NF-kappa B signaling complex 9,P08238
TNF-alpha/NF-kappa B signaling complex 9,Q13451
TNF-alpha/NF-kappa B signaling complex 9,Q15653
TNF-alpha/NF-kappa B signaling complex 9,Q16543
TNF-R1-associated signaling complex,O14920
TNF-R1-associated signaling complex,O15111
TNF-R1-associated signaling complex,O43318
TNF-R1-associated signaling complex,P01375
TNF-R1-associated signaling complex,P19438
TNF-R1-associated signaling complex,Q12933
TNF-R1-associated signaling complex,Q13489
TNF-R1-associated signaling complex,Q13546
TNF-R1-associated signaling complex,Q15025
TNF-R1-associated signaling complex,Q15628
TNF-R1-associated signaling complex,Q15750
TNF-R1-associated signaling complex,Q96EP0
TNF-R1-associated signaling complex,Q9BYM8
TNF-R1-associated signaling complex,Q9NYJ8
TNF-R1-associated signaling complex,Q9Y6K9
TNF-R1 signaling complex,P01375
TNF-R1 signaling complex,P19438
TNF-R1 signaling complex,Q12933
TNF-R1 signaling complex,Q13546
TNF-R1 signaling complex,Q15628
TNFR2 signaling complex,P01375
TNFR2 signaling complex,P20333
TNFR2 signaling complex,Q9NQH7
TNFRSF11A-TRAF6-SRC complex,P12931
TNFRSF11A-TRAF6-SRC complex,Q9Y4K3
TNFRSF11A-TRAF6-SRC complex,Q9Y6Q6
TNPO2-RAN-NXF1 complex,O14787
TNPO2-RAN-NXF1 complex,P62826
TNPO2-RAN-NXF1 complex,Q9UBU9
"TOM complex (TOM5, TOM6, TOM7, TOM20, TOM22, TOM40, TOM70), mitochondrial",O94826
"TOM complex (TOM5, TOM6, TOM7, TOM20, TOM22, TOM40, TOM70), mitochondrial",O96008
"TOM complex (TOM5, TOM6, TOM7, TOM20, TOM22, TOM40, TOM70), mitochondrial",Q15388
"TOM complex (TOM5, TOM6, TOM7, TOM20, TOM22, TOM40, TOM70), mitochondrial",Q8N4H5
"TOM complex (TOM5, TOM6, TOM7, TOM20, TOM22, TOM40, TOM70), mitochondrial",Q96B49
"TOM complex (TOM5, TOM6, TOM7, TOM20, TOM22, TOM40, TOM70), mitochondrial",Q9NS69
"TOM complex (TOM5, TOM6, TOM7, TOM20, TOM22, TOM40, TOM70), mitochondrial",Q9P0U1
TOM20-TOM22-pOTC complex,P00480
TOM20-TOM22-pOTC complex,Q15388
TOM20-TOM22-pOTC complex,Q9NS69
"TOM7 120K intermediate assembly complex (TOM7, TOM22, TOM40), mitochondrial",O96008
"TOM7 120K intermediate assembly complex (TOM7, TOM22, TOM40), mitochondrial",Q9NS69
"TOM7 120K intermediate assembly complex (TOM7, TOM22, TOM40), mitochondrial",Q9P0U1
TOP1-PSF-P54 complex,P11387
TOP1-PSF-P54 complex,P23246
TOP1-PSF-P54 complex,Q15233
TOP3B-c complex,O95985
TOP3B-c complex,Q9H7E2
Toposome,P07910
Toposome,P11388
Toposome,Q08211
Toposome,Q08945
Toposome,Q6P2Q9
Toposome,Q96SB4
Toposome,Q9NR30
TorsinA-TorsinB complex,O14656
TorsinA-TorsinB complex,O14657
TP53-TSPY1-USP7 complex,P04637
TP53-TSPY1-USP7 complex,Q01534
TP53-TSPY1-USP7 complex,Q93009
TRA2B1-SRSF9-SRSF6 complex,P62995
TRA2B1-SRSF9-SRSF6 complex,Q13242
TRA2B1-SRSF9-SRSF6 complex,Q13247
TRAF2-cIAP1/BIRC2 complex,Q12933
TRAF2-cIAP1/BIRC2 complex,Q13490
TRAF2-MALT1 complex,Q12933
TRAF2-MALT1 complex,Q9UDY8
TRAF2-TRADD complex,Q12933
TRAF2-TRADD complex,Q15628
TRAF6-MALT1 complex,Q9UDY8
TRAF6-MALT1 complex,Q9Y4K3
TRAF6-TAK1 complex,O43318
TRAF6-TAK1 complex,Q9Y4K3
TRAF6 homo-oligomer complex,Q9Y4K3
"Transcription elongation factor complex (SUPT5H, CDK9, CCNT1)",O00267
"Transcription elongation factor complex (SUPT5H, CDK9, CCNT1)",O60563
"Transcription elongation factor complex (SUPT5H, CDK9, CCNT1)",P50750
transcription factor IIIC multisubunit complex,Q12789
transcription factor IIIC multisubunit complex,Q8WUA4
transcription factor IIIC multisubunit complex,Q9UKN8
transcription factor IIIC multisubunit complex,Q9Y5Q8
transcription factor IIIC multisubunit complex,Q9Y5Q9
"Transcription initiation factor complex (TAF1, TAF5, TAF11, TAF12, TBP)",P20226
"Transcription initiation factor complex (TAF1, TAF5, TAF11, TAF12, TBP)",P21675
"Transcription initiation factor complex (TAF1, TAF5, TAF11, TAF12, TBP)",Q15542
"Transcription initiation factor complex (TAF1, TAF5, TAF11, TAF12, TBP)",Q15544
"Transcription initiation factor complex (TAF1, TAF5, TAF11, TAF12, TBP)",Q16514
"Transcription initiation factor complex (TAF5, TAF6, TAF9, TAF11, TBP)",P20226
"Transcription initiation factor complex (TAF5, TAF6, TAF9, TAF11, TBP)",P49848
"Transcription initiation factor complex (TAF5, TAF6, TAF9, TAF11, TBP)",Q15542
"Transcription initiation factor complex (TAF5, TAF6, TAF9, TAF11, TBP)",Q15544
"Transcription initiation factor complex (TAF5, TAF6, TAF9, TAF11, TBP)",Q16594
TRAP-SMCC mediator complex,A0JLT2
TRAP-SMCC mediator complex,Q15528
TRAP-SMCC mediator complex,Q15648
TRAP-SMCC mediator complex,Q71SY5
TRAP-SMCC mediator complex,Q96G25
TRAP-SMCC mediator complex,Q9BUE0
TRAP-SMCC mediator complex,Q9NPJ6
TRAP-SMCC mediator complex,Q9NVC6
TRAP-SMCC mediator complex,Q9NX70
TRAP-SMCC mediator complex,Q9P086
TRAP complex,O60244
TRAP complex,O75448
TRAP complex,P10827
TRAP complex,O75586
TRAP complex,Q15648
TRAP complex,Q93074
TRAP complex,P24863
TRAP complex,Q9NVC6
TRAP complex,Q13503
TRAP complex,Q9Y2W1
TRAP complex,Q9Y2X0
TRAP complex,Q6P2C8
TRAP complex,Q9BTT4
TRAP complex,Q9NPJ6
TRAP complex,Q9UHV7
TRAP complex,Q9Y3C7
TRAPP complex,O43617
TRAPP complex,O75865
TRAPP complex,P0DI81
TRAPP complex,P48553
TRAPP complex,Q5T215
TRAPP complex,Q7Z392
TRAPP complex,Q86SZ2
TRAPP complex,Q8IUR0
TRAPP complex,Q8WVT3
TRAPP complex,Q96Q05
TRAPP complex,Q9UL33
TRAPP complex,Q9Y296
TRAPP complex,Q9Y2L5
TRAPP complex,Q9Y5R8
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P05386
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P05387
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P18077
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P18124
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P26373
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P30050
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P46778
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P46779
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P49207
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P50914
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P56537
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P61313
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P61353
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P61513
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P62424
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P62888
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P62906
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P62910
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P62913
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",P84098
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",Q02543
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",Q9HCE1
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",Q9UHA3
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",Q9UPY3
"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",Q9Y3U8
"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)",P56537
"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)",P62424
"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)",Q15633
"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)",Q9HCE1
"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)",Q9UKV8
"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)",Q9UPY3
TREX complex,Q13769
TREX complex,Q13838
TREX complex,Q6I9Y2
TREX complex,Q86V81
TREX complex,Q86W42
TREX complex,Q8NI27
TREX complex,Q96FV9
TREX complex,Q96J01
"TRF-Rap1 complex I, 2MD",O95271
"TRF-Rap1 complex I, 2MD",P54274
"TRF-Rap1 complex I, 2MD",Q15554
"TRF-Rap1 complex I, 2MD",Q9BSI4
"TRF-Rap1 complex I, 2MD",Q9NUX5
"TRF-Rap1 complex I, 2MD",Q9NYB0
TRF1-TIN2 complex,P54274
TRF1-TIN2 complex,Q96AP0
TRF1-TIN2 complex,Q9BSI4
TRF1-TIN2 complex,Q9NUX5
TRF1 telomere length regulation complex,O95271
TRF1 telomere length regulation complex,P54274
TRF1 telomere length regulation complex,Q9BSI4
TRF2-Ku complex,P12956
TRF2-Ku complex,P13010
TRF2-Ku complex,Q15554
TRF2-Rap1 complex II,Q15554
TRF2-Rap1 complex II,Q9BSI4
TRF2-Rap1 complex II,Q9NUX5
TRF2-Rap1 complex II,Q9NYB0
TRF2-Rap1 complex III,Q15554
TRF2-Rap1 complex III,Q9NYB0
TRIAL-DR5 complex,O14763
TRIAL-DR5 complex,P50591
TRIB3-DDIT3 complex,P35638
TRIB3-DDIT3 complex,Q96RU7
TRIM25-G3BP2 complex,Q14258
TRIM25-G3BP2 complex,Q9UN86
TRIM27-RB1 complex,P06400
TRIM27-RB1 complex,P14373
TRIM31-MAGEA1-NSE4 complex,P43355
TRIM31-MAGEA1-NSE4 complex,Q9BZY9
TRIM31-MAGEA1-NSE4 complex,Q9NXX6
tRNA splicing endonuclease,Q7Z6J9
tRNA splicing endonuclease,Q8NCE0
tRNA splicing endonuclease,Q8WW01
tRNA splicing endonuclease,Q92989
tRNA splicing endonuclease,Q9BSV6
tRNA Splicing Ligase Complex,Q52LJ0
tRNA Splicing Ligase Complex,Q92499
tRNA Splicing Ligase Complex,Q9BVC5
tRNA Splicing Ligase Complex,Q9Y224
tRNA Splicing Ligase Complex,Q9Y3I0
TROY-NGR-LINGO1 complex,Q96FE5
TROY-NGR-LINGO1 complex,Q9BZR6
TROY-NGR-LINGO1 complex,Q9NS68
TRP1-G alpha-11-IP3R3-CAV1 signaling complex,P29992
TRP1-G alpha-11-IP3R3-CAV1 signaling complex,P48995
TRP1-G alpha-11-IP3R3-CAV1 signaling complex,Q03135
TRP1-G alpha-11-IP3R3-CAV1 signaling complex,Q14573
TRPC1-STIM1-ORAI1 complex,P48995
TRPC1-STIM1-ORAI1 complex,Q96D31
TRPC1-STIM1-ORAI1 complex,Q9UQB3
TRPC1-TRPC3-TRPC7 complex,P48995
TRPC1-TRPC3-TRPC7 complex,Q13507
TRPC1-TRPC3-TRPC7 complex,Q9HCX4
"TRPC3-TRPC4 channel complex, redox-sensitive",Q13507
"TRPC3-TRPC4 channel complex, redox-sensitive",Q9UBN4
TRRAP-BAF53-HAT complex,O96019
TRRAP-BAF53-HAT complex,Q9Y4A5
"TSC (TSC1, TSC2, AXIN, GSK3) complex",O15169
"TSC (TSC1, TSC2, AXIN, GSK3) complex",P49815
"TSC (TSC1, TSC2, AXIN, GSK3) complex",P49841
"TSC (TSC1, TSC2, AXIN, GSK3) complex",Q92574
TSC complex,P49815
TSC complex,Q92574
TSC complex,Q9P0N9
TSC1-TSC2 complex,P49815
TSC1-TSC2 complex,Q92574
TSC2-DVL complex,O14640
TSC2-DVL complex,P49815
TSC2-GSK3-AXIN-DVL complex,O14640
TSC2-GSK3-AXIN-DVL complex,O15169
TSC2-GSK3-AXIN-DVL complex,P49815
TSC2-GSK3-AXIN-DVL complex,P49841
TSC2-HERC1 complex,P49815
TSC2-HERC1 complex,Q15751
TSG101-VPS37B-VPS28 complex,Q99816
TSG101-VPS37B-VPS28 complex,Q9H9H4
TSG101-VPS37B-VPS28 complex,Q9UK41
TSPY1-TSPYL5-USP7 complex,Q01534
TSPY1-TSPYL5-USP7 complex,Q86VY4
TSPY1-TSPYL5-USP7 complex,Q93009
TTN-TCAP complex,O15273
TTN-TCAP complex,Q8WZ42
TTP-AGO2 complex,P26651
TTP-AGO2 complex,Q9UKV8
TTP-AGO4 complex,P26651
TTP-AGO4 complex,Q9HCK5
TTR-RBP complex,P02753
TTR-RBP complex,P02766
Tumor necrosis factor receptor 1 signaling complex,P19438
Tumor necrosis factor receptor 1 signaling complex,Q12933
Tumor necrosis factor receptor 1 signaling complex,Q13490
Tumor necrosis factor receptor 1 signaling complex,Q15628
Ubiquilin-proteasome complex,P25786
Ubiquilin-proteasome complex,P25787
Ubiquilin-proteasome complex,P60900
Ubiquilin-proteasome complex,Q05086
Ubiquilin-proteasome complex,Q9UHD9
Ubiquilin-proteasome complex,Q9UMX0
Ubiquilin-VCP-erasin complex,P55072
Ubiquilin-VCP-erasin complex,Q92575
Ubiquilin-VCP-erasin complex,Q9UMX0
Ubiquitin-conjugating enzyme E2 (UBC13-UEV1A),P61088
Ubiquitin-conjugating enzyme E2 (UBC13-UEV1A),Q13404
"Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)",P27540
"Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)",P35869
"Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)",P62877
"Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)",Q12788
"Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)",Q13620
"Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)",Q16531
"Ubiquitin E3 ligase (ASB1, TCEB1, TCEB2, CUL5, RNF7)",Q15369
"Ubiquitin E3 ligase (ASB1, TCEB1, TCEB2, CUL5, RNF7)",Q15370
"Ubiquitin E3 ligase (ASB1, TCEB1, TCEB2, CUL5, RNF7)",Q93034
"Ubiquitin E3 ligase (ASB1, TCEB1, TCEB2, CUL5, RNF7)",Q9UBF6
"Ubiquitin E3 ligase (ASB1, TCEB1, TCEB2, CUL5, RNF7)",Q9Y576
"Ubiquitin E3 ligase (ASB12, TCEB1, TCEB2, CUL5, RNF7)",Q15369
"Ubiquitin E3 ligase (ASB12, TCEB1, TCEB2, CUL5, RNF7)",Q15370
"Ubiquitin E3 ligase (ASB12, TCEB1, TCEB2, CUL5, RNF7)",Q8WXK4
"Ubiquitin E3 ligase (ASB12, TCEB1, TCEB2, CUL5, RNF7)",Q93034
"Ubiquitin E3 ligase (ASB12, TCEB1, TCEB2, CUL5, RNF7)",Q9UBF6
"Ubiquitin E3 ligase (ASB2, TCEB1, TCEB2, CUL5, RNF7)",Q15369
"Ubiquitin E3 ligase (ASB2, TCEB1, TCEB2, CUL5, RNF7)",Q15370
"Ubiquitin E3 ligase (ASB2, TCEB1, TCEB2, CUL5, RNF7)",Q93034
"Ubiquitin E3 ligase (ASB2, TCEB1, TCEB2, CUL5, RNF7)",Q96Q27
"Ubiquitin E3 ligase (ASB2, TCEB1, TCEB2, CUL5, RNF7)",Q9UBF6
"Ubiquitin E3 ligase (ASB6, TCEB1, TCEB2, CUL5, RNF7)",Q15369
"Ubiquitin E3 ligase (ASB6, TCEB1, TCEB2, CUL5, RNF7)",Q15370
"Ubiquitin E3 ligase (ASB6, TCEB1, TCEB2, CUL5, RNF7)",Q93034
"Ubiquitin E3 ligase (ASB6, TCEB1, TCEB2, CUL5, RNF7)",Q9NWX5
"Ubiquitin E3 ligase (ASB6, TCEB1, TCEB2, CUL5, RNF7)",Q9UBF6
"Ubiquitin E3 ligase (ASB7, TCEB1, TCEB2, CUL5, RNF7)",Q15369
"Ubiquitin E3 ligase (ASB7, TCEB1, TCEB2, CUL5, RNF7)",Q15370
"Ubiquitin E3 ligase (ASB7, TCEB1, TCEB2, CUL5, RNF7)",Q93034
"Ubiquitin E3 ligase (ASB7, TCEB1, TCEB2, CUL5, RNF7)",Q9H672
"Ubiquitin E3 ligase (ASB7, TCEB1, TCEB2, CUL5, RNF7)",Q9UBF6
"Ubiquitin E3 ligase (BMI1, SPOP, CUL3)",O43791
"Ubiquitin E3 ligase (BMI1, SPOP, CUL3)",P35226
"Ubiquitin E3 ligase (BMI1, SPOP, CUL3)",Q13618
"Ubiquitin E3 ligase (BTRC, CUL1, RBX1, SKP1)",P62877
"Ubiquitin E3 ligase (BTRC, CUL1, RBX1, SKP1)",P63208
"Ubiquitin E3 ligase (BTRC, CUL1, RBX1, SKP1)",Q13616
"Ubiquitin E3 ligase (BTRC, CUL1, RBX1, SKP1)",Q9Y297
"Ubiquitin E3 ligase (CCDC22, COMMD8, CUL3)",O60826
"Ubiquitin E3 ligase (CCDC22, COMMD8, CUL3)",Q13618
"Ubiquitin E3 ligase (CCDC22, COMMD8, CUL3)",Q9NX08
"Ubiquitin E3 ligase (CDC34, CUL1, RBX1)",P49427
"Ubiquitin E3 ligase (CDC34, CUL1, RBX1)",P62877
"Ubiquitin E3 ligase (CDC34, CUL1, RBX1)",Q13616
"Ubiquitin E3 ligase (CDC34, NEDD8, BTRC, CUL1, SKP1A, RBX1)",P62877
"Ubiquitin E3 ligase (CDC34, NEDD8, BTRC, CUL1, SKP1A, RBX1)",P63208
"Ubiquitin E3 ligase (CDC34, NEDD8, BTRC, CUL1, SKP1A, RBX1)",Q13616
"Ubiquitin E3 ligase (CDC34, NEDD8, BTRC, CUL1, SKP1A, RBX1)",Q15843
"Ubiquitin E3 ligase (CDC34, NEDD8, BTRC, CUL1, SKP1A, RBX1)",Q9Y297
"Ubiquitin E3 ligase (CDT1, DDB1, CUL4A, RBX1)",P62877
"Ubiquitin E3 ligase (CDT1, DDB1, CUL4A, RBX1)",Q13619
"Ubiquitin E3 ligase (CDT1, DDB1, CUL4A, RBX1)",Q16531
"Ubiquitin E3 ligase (CDT1, DDB1, CUL4A, RBX1)",Q9H211
"Ubiquitin E3 ligase (CHEK1, CUL1)",O14757
"Ubiquitin E3 ligase (CHEK1, CUL1)",Q13616
"Ubiquitin E3 ligase (CHEK1, CUL4A)",O14757
"Ubiquitin E3 ligase (CHEK1, CUL4A)",Q13619
"Ubiquitin E3 ligase (CRY1, SKP1A, CUL1, FBXL3)",P63208
"Ubiquitin E3 ligase (CRY1, SKP1A, CUL1, FBXL3)",Q13616
"Ubiquitin E3 ligase (CRY1, SKP1A, CUL1, FBXL3)",Q16526
"Ubiquitin E3 ligase (CRY1, SKP1A, CUL1, FBXL3)",Q9UKT7
"Ubiquitin E3 ligase (CRY2, SKP1A, CUL1, FBXL3)",P63208
"Ubiquitin E3 ligase (CRY2, SKP1A, CUL1, FBXL3)",Q13616
"Ubiquitin E3 ligase (CRY2, SKP1A, CUL1, FBXL3)",Q49AN0
"Ubiquitin E3 ligase (CRY2, SKP1A, CUL1, FBXL3)",Q9UKT7
"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)",P62877
"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)",P63208
"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)",Q13098
"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)",Q13309
"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)",Q13616
"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)",Q13617
"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)",Q13618
"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)",Q99627
"Ubiquitin E3 ligase (CUL1, FBXO10, SKP1)",P63208
"Ubiquitin E3 ligase (CUL1, FBXO10, SKP1)",Q13616
"Ubiquitin E3 ligase (CUL1, FBXO10, SKP1)",Q9UK96
"Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)",P62877
"Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)",P63208
"Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)",Q13616
"Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)",Q96EF6
"Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)",P62877
"Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)",P63208
"Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)",Q13616
"Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)",Q8NI29
"Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)",P62877
"Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)",P63208
"Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)",Q13616
"Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)",Q9H4M3
"Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)",P62877
"Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)",P63208
"Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)",Q13616
"Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)",Q9NRD1
"Ubiquitin E3 ligase (CUL1, RBX1, SKP1)",P62877
"Ubiquitin E3 ligase (CUL1, RBX1, SKP1)",P63208
"Ubiquitin E3 ligase (CUL1, RBX1, SKP1)",Q13616
"Ubiquitin E3 ligase (CUL3, KEAP1, RBX1)",P62877
"Ubiquitin E3 ligase (CUL3, KEAP1, RBX1)",Q13618
"Ubiquitin E3 ligase (CUL3, KEAP1, RBX1)",Q14145
"Ubiquitin E3 ligase (CUL3, KLHL12, PEF1, PDCD6)",O75340
"Ubiquitin E3 ligase (CUL3, KLHL12, PEF1, PDCD6)",Q13618
"Ubiquitin E3 ligase (CUL3, KLHL12, PEF1, PDCD6)",Q53G59
"Ubiquitin E3 ligase (CUL3, KLHL12, PEF1, PDCD6)",Q9UBV8
"Ubiquitin E3 ligase (CUL3, KLHL20, RBX1)",P62877
"Ubiquitin E3 ligase (CUL3, KLHL20, RBX1)",Q13618
"Ubiquitin E3 ligase (CUL3, KLHL20, RBX1)",Q9Y2M5
"Ubiquitin E3 ligase (CUL3, KLHL24, RBX1)",P62877
"Ubiquitin E3 ligase (CUL3, KLHL24, RBX1)",Q13618
"Ubiquitin E3 ligase (CUL3, KLHL24, RBX1)",Q6TFL4
"Ubiquitin E3 ligase (CUL3, KLHL25)",Q13618
"Ubiquitin E3 ligase (CUL3, KLHL25)",Q9H0H3
"Ubiquitin E3 ligase (CUL3, KLHL3)",Q13618
"Ubiquitin E3 ligase (CUL3, KLHL3)",Q9UH77
"Ubiquitin E3 ligase (CUL3, KLHL3, WNK1)",Q13618
"Ubiquitin E3 ligase (CUL3, KLHL3, WNK1)",Q9H4A3
"Ubiquitin E3 ligase (CUL3, KLHL3, WNK1)",Q9UH77
"Ubiquitin E3 ligase (CUL3, KLHL3, WNK4)",Q13618
"Ubiquitin E3 ligase (CUL3, KLHL3, WNK4)",Q96J92
"Ubiquitin E3 ligase (CUL3, KLHL3, WNK4)",Q9UH77
"Ubiquitin E3 ligase (CUL3, KLHL42)",Q13618
"Ubiquitin E3 ligase (CUL3, KLHL42)",Q9P2K6
"Ubiquitin E3 ligase (CUL3, KLHL7, RBX1)",P62877
"Ubiquitin E3 ligase (CUL3, KLHL7, RBX1)",Q13618
"Ubiquitin E3 ligase (CUL3, KLHL7, RBX1)",Q8IXQ5
"Ubiquitin E3 ligase (CUL3, KLHL8)",Q13618
"Ubiquitin E3 ligase (CUL3, KLHL8)",Q9P2G9
"Ubiquitin E3 ligase (CUL3, KLHL9, KLHL13, RBX1)",P62877
"Ubiquitin E3 ligase (CUL3, KLHL9, KLHL13, RBX1)",Q13618
"Ubiquitin E3 ligase (CUL3, KLHL9, KLHL13, RBX1)",Q9P2J3
"Ubiquitin E3 ligase (CUL3, KLHL9, KLHL13, RBX1)",Q9P2N7
"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)",P62877
"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)",Q13619
